Time (iso),RA (GCRS) [deg],Dec (GCRS) [deg],Distance (GCRS) [km]
2024-09-11 02:55:00.000,247.64900844391036,-58.25717834226515,7074.664435699457
2024-09-11 02:56:00.000,245.5394548965425,-61.745705125788575,7074.285058894825
2024-09-11 02:57:00.000,242.89350105890168,-65.19370835253166,7073.898985930011
2024-09-11 02:58:00.000,239.4623085494063,-68.58145190861275,7073.509597796625
2024-09-11 02:59:00.000,234.83208072588423,-71.8749295181824,7073.120085550057
2024-09-11 03:00:00.000,228.286328221398,-75.01163277663737,7072.7334123276805
2024-09-11 03:01:00.000,218.56979313731873,-77.86904161751143,7072.352277330557
2024-09-11 03:02:00.000,203.7101386724186,-80.19936142414493,7071.979087505874
2024-09-11 03:03:00.000,182.18195262962465,-81.55394782205555,7071.615933425552
2024-09-11 03:04:00.000,157.3202759620002,-81.45495833320683,7071.264571262255
2024-09-11 03:05:00.000,136.6053685814022,-79.94484033014241,7070.926410836887
2024-09-11 03:06:00.000,122.52140230044049,-77.52565443126508,7070.602509873717
2024-09-11 03:07:00.000,113.30216684579003,-74.62030706066646,7070.293574497598
2024-09-11 03:08:00.000,107.0547958790543,-71.4556967651855,7069.999965905299
2024-09-11 03:09:00.000,102.60806852047996,-68.14397596834975,7069.721713041431
2024-09-11 03:10:00.000,99.29481691660213,-64.7427951345252,7069.458530838928
2024-09-11 03:11:00.000,96.72805177581436,-61.283804535208915,7069.209844699602
2024-09-11 03:12:00.000,94.67373104036905,-57.785518350504624,7068.974818141322
2024-09-11 03:13:00.000,92.98393313093726,-54.259393398779544,7068.752386605471
2024-09-11 03:14:00.000,91.56128182616949,-50.71286408910889,7068.541294146028
2024-09-11 03:15:00.000,90.33931577959429,-47.150954520170096,7068.340133408007
2024-09-11 03:16:00.000,89.27120663245742,-43.577180910639925,7068.1473879901605
2024-09-11 03:17:00.000,88.32301614077265,-39.99408094323511,7067.961476427873
2024-09-11 03:18:00.000,87.46951833687619,-36.40353720953671,7067.780797004077
2024-09-11 03:19:00.000,86.69152511517859,-32.80698204896072,7067.603772581104
2024-09-11 03:20:00.000,85.97412286122622,-29.205531448643253,7067.428894645145
2024-09-11 03:21:00.000,85.30547745158808,-25.600072676443116,7067.254765650425
2024-09-11 03:22:00.000,84.67600606329344,-21.991336116703994,7067.080139592853
2024-09-11 03:23:00.000,84.07778364412012,-18.379924747678686,7066.9039583326385
2024-09-11 03:24:00.000,83.50411364211061,-14.766355704466427,7066.72538531757
2024-09-11 03:25:00.000,82.94920467789983,-11.151081596262523,7066.54383434107
2024-09-11 03:26:00.000,82.40792148040923,-7.534508689349835,7066.358993492597
2024-09-11 03:27:00.000,81.87558589796298,-3.9170113302959373,7066.170843724421
2024-09-11 03:28:00.000,81.34781098999484,-0.29894388765828445,7065.979671667394
2024-09-11 03:29:00.000,80.82035537908212,3.3193488261278596,7065.78607642677
2024-09-11 03:30:00.000,80.28898748059574,6.93752187536946,7065.5909701925075
2024-09-11 03:31:00.000,79.74935037981543,10.55522057391753,7065.395572605067
2024-09-11 03:32:00.000,79.19681820031924,14.172070225370488,7065.201398925953
2024-09-11 03:33:00.000,78.62633342580698,17.787666894989687,7065.010242042891
2024-09-11 03:34:00.000,78.03221511353254,21.40155373981956,7064.824149336358
2024-09-11 03:35:00.000,77.40791596500448,25.013218038867787,7064.645392850662
2024-09-11 03:36:00.000,76.74571331543098,28.622058729362067,7064.476435798007
2024-09-11 03:37:00.000,76.03629575163089,32.22735835049264,7064.319894008716
2024-09-11 03:38:00.000,75.26819901983407,35.82824114275124,7064.178493728057
2024-09-11 03:39:00.000,74.42701629690372,39.42361401359445,7064.055026323531
2024-09-11 03:40:00.000,73.49426532532408,43.01208129203023,7063.952300652746
2024-09-11 03:41:00.000,72.44572199174627,46.591818414704136,7063.873093885987
2024-09-11 03:42:00.000,71.24890249639944,50.160379440964235,7063.820101607928
2024-09-11 03:43:00.000,69.85914636299762,53.71439444839765,7063.795888039934
2024-09-11 03:44:00.000,68.21332205092983,57.2490791416887,7063.802837242046
2024-09-11 03:45:00.000,66.21935419880751,60.757390163239116,7063.843106055959
2024-09-11 03:46:00.000,63.738082305229675,64.22855709513021,7063.918579715
2024-09-11 03:47:00.000,60.55057067747538,67.64530108796275,7064.030830800594
2024-09-11 03:48:00.000,56.29690182169796,70.97834174010325,7064.181082270877
2024-09-11 03:49:00.000,50.35942147162856,74.1748214702658,7064.370175227138
2024-09-11 03:50:00.000,41.65212000963512,77.13274746920416,7064.598541986336
2024-09-11 03:51:00.000,28.373873701972247,79.64589091326694,7064.866184949266
2024-09-11 03:52:00.000,8.566124258036877,81.31933189779306,7065.172661660873
2024-09-11 03:53:00.000,343.82386038288683,81.63350072518172,7065.51707635987
2024-09-11 03:54:00.000,321.43751768283187,80.45365404573259,7065.89807821043
2024-09-11 03:55:00.000,305.6883005643669,78.22082762568654,7066.313866591474
2024-09-11 03:56:00.000,295.3947246747964,75.41103572911227,7066.762201701386
2024-09-11 03:57:00.000,288.50569146724274,72.2971682064402,7067.240424590021
2024-09-11 03:58:00.000,283.6670727595072,69.01438326205738,7067.74548079833
2024-09-11 03:59:00.000,280.10363102411475,65.63106416323646,7068.273951396274
2024-09-11 04:00:00.000,277.3698814421546,62.184067525414235,7068.822089356094
2024-09-11 04:01:00.000,275.1996722522362,58.69460369222136,7069.385861004707
2024-09-11 04:02:00.000,273.4267543478242,55.17560924336271,7069.960991951487
2024-09-11 04:03:00.000,271.9428369452099,51.63537501296542,7070.543016817475
2024-09-11 04:04:00.000,270.67469330466145,48.07944212031569,7071.1273320325345
2024-09-11 04:05:00.000,269.5711486118428,44.51164887885666,7071.709250919565
2024-09-11 04:06:00.000,268.5953826510424,40.93473519339148,7072.284060631888
2024-09-11 04:07:00.000,267.7202082089802,37.350719102929176,7072.847077804295
2024-09-11 04:08:00.000,266.9250686433474,33.76111268177244,7073.393707845479
2024-09-11 04:09:00.000,266.19407866909035,30.167080980575772,7073.919499307185
2024-09-11 04:10:00.000,265.51470402614984,26.569539373175616,7074.420198311774
2024-09-11 04:11:00.000,264.8768507777454,22.969221977821014,7074.891799917321
2024-09-11 04:12:00.000,264.27222125441943,19.366729791120825,7075.330596057263
2024-09-11 04:13:00.000,263.6938473658886,15.762565398427753,7075.733219357589
2024-09-11 04:14:00.000,263.13574371908237,12.157158655007951,7076.096682199119
2024-09-11 04:15:00.000,262.59264239773995,8.550886233243263,7076.418410466904
2024-09-11 04:16:00.000,262.0597833605428,4.9440870031021396,7076.69627151118
2024-09-11 04:17:00.000,261.53274202903754,1.3370746324916947,7076.928595933864
2024-09-11 04:18:00.000,261.00728004571135,-2.2698539860252063,7077.1141930184585
2024-09-11 04:19:00.000,260.4792105066198,-5.876399161798953,7077.252358928016
2024-09-11 04:20:00.000,259.9442630722386,-9.482263269493735,7077.342879370086
2024-09-11 04:21:00.000,259.39794706542784,-13.087131009204912,7077.386024250292
2024-09-11 04:22:00.000,258.8353977162195,-16.69066062910316,7077.382536377039
2024-09-11 04:23:00.000,258.2511963219635,-20.292470749299156,7077.333613621973
2024-09-11 04:24:00.000,257.639149382324,-23.89212411037602,7077.240884987845
2024-09-11 04:25:00.000,256.99200679477053,-27.489106748051224,7077.10638098638
2024-09-11 04:26:00.000,256.3010907113888,-31.082800444577558,7076.932498813772
2024-09-11 04:27:00.000,255.555793157331,-34.67244527399513,7076.7219628883295
2024-09-11 04:28:00.000,254.74287877590214,-38.257087374491924,7076.477781383147
2024-09-11 04:29:00.000,253.84549275586485,-41.83550669416838,7076.203199251428
2024-09-11 04:30:00.000,252.84171838314643,-45.40609793976954,7075.9016496275435
2024-09-11 04:31:00.000,251.70241213718612,-48.96672003759872,7075.576701562332
2024-09-11 04:32:00.000,250.38788062683187,-52.514430401573286,7075.232008583795
2024-09-11 04:33:00.000,248.84260238469562,-56.045075954503154,7074.8712561738685
2024-09-11 04:34:00.000,246.98655970102186,-59.552606611164684,7074.498110038155
2024-09-11 04:35:00.000,244.70045515129033,-63.02787839626727,7074.11616579041
2024-09-11 04:36:00.000,241.79946276960706,-66.45645987570421,7073.728900822037
2024-09-11 04:37:00.000,237.98473914221066,-69.81437898886813,7073.3396290890705
2024-09-11 04:38:00.000,232.7512572177912,-73.05936196564409,7072.951459499648
2024-09-11 04:39:00.000,225.21559467853479,-76.11176608611848,7072.567258525193
2024-09-11 04:40:00.000,213.8555853093639,-78.81251039852432,7072.189617337988
2024-09-11 04:41:00.000,196.56786218550423,-80.84449039100151,7071.820825459601
2024-09-11 04:42:00.000,173.02248439798356,-81.70054881179125,7071.4628475192485
2024-09-11 04:43:00.000,148.9425312024546,-81.03672438500413,7071.117308489602
2024-09-11 04:44:00.000,130.74661291950835,-79.12757907330217,7070.785483783276
2024-09-11 04:45:00.000,118.72456804337054,-76.49087092411352,7070.468295839133
2024-09-11 04:46:00.000,110.78631063252662,-73.47095288461172,7070.166316939199
2024-09-11 04:47:00.000,105.30934755100098,-70.24257299994622,7069.879778150173
2024-09-11 04:48:00.000,101.34148481699927,-66.89277561599826,7069.6085841829345
2024-09-11 04:49:00.000,98.3396676895714,-63.467370528335515,7069.3523338657005
2024-09-11 04:50:00.000,95.9843294837442,-59.992124514356604,7069.110345833634
2024-09-11 04:51:00.000,94.0789857656516,-56.48244249061961,7068.881688802137
2024-09-11 04:52:00.000,92.49750393729467,-52.94804060994093,7068.665216763486
2024-09-11 04:53:00.000,91.15568475422647,-49.39531853205209,7068.459606198228
2024-09-11 04:54:00.000,89.99535268885107,-45.82866165929121,7068.263397672645
2024-09-11 04:55:00.000,88.97507150855509,-42.251175683419255,7068.075038762682
2024-09-11 04:56:00.000,88.06451933590102,-38.66512569747128,7067.892928465002
2024-09-11 04:57:00.000,87.24095975012611,-35.07220823366677,7067.715462138107
2024-09-11 04:58:00.000,86.48695716791248,-31.473725654346925,7067.541076164303
2024-09-11 04:59:00.000,85.78885492376808,-27.87070139294697,7067.368291526952
2024-09-11 05:00:00.000,85.1357344053309,-24.26395822659757,7067.195755514857
2024-09-11 05:01:00.000,84.51868529697742,-20.65417280964368,7067.022280796219
2024-09-11 05:02:00.000,83.93028136164706,-17.041914609802085,7066.846881148412
2024-09-11 05:03:00.000,83.36419397558545,-13.42767198270738,7066.6688030651785
2024-09-11 05:04:00.000,82.8149014317945,-9.811883293491823,7066.487553371177
2024-09-11 05:05:00.000,82.27745848685286,-6.194938989798293,7066.302920535596
2024-09-11 05:06:00.000,81.7473128655284,-2.577204670696185,7066.114991645683
2024-09-11 05:07:00.000,81.22014780272362,1.040970057029402,7065.924162923313
2024-09-11 05:08:00.000,80.69174117889129,4.659241515864382,7065.731144265769
2024-09-11 05:09:00.000,80.15783104090963,8.277262375811175,7065.5369575658915
2024-09-11 05:10:00.000,79.61397842698281,11.894671874769488,7065.34292879246
2024-09-11 05:11:00.000,79.05541810166228,15.51108513834572,7065.150673920114
2024-09-11 05:12:00.000,78.47688638673904,19.126080789124174,7064.962078904712
2024-09-11 05:13:00.000,77.87241248973474,22.73918582474486,7064.779274004309
2024-09-11 05:14:00.000,77.23505462092402,26.34985880987862,7064.604602731236
2024-09-11 05:15:00.000,76.55655775383815,29.95745491232453,7064.4405866183515
2024-09-11 05:16:00.000,75.82688891156114,33.56120623895993,7064.289884630164
2024-09-11 05:17:00.000,75.03360174064221,37.160164713210534,7064.155250220405
2024-09-11 05:18:00.000,74.16093609243757,40.753137057785864,7064.039484974464
2024-09-11 05:19:00.000,73.18851509806399,44.33858649637246,7063.945390320689
2024-09-11 05:20:00.000,72.08940995243238,47.91448562671477,7063.875717997151
2024-09-11 05:21:00.000,70.82718511119086,51.47808971161557,7063.833120106255
2024-09-11 05:22:00.000,69.35124811289849,55.025575787464454,7063.820099600799
2024-09-11 05:23:00.000,67.58928238494346,58.55144658128118,7063.838962042407
2024-09-11 05:24:00.000,65.43447073309355,62.047503569461064,7063.89176945592
2024-09-11 05:25:00.000,62.72304447181655,65.50099256213613,7063.980297144314
2024-09-11 05:26:00.000,59.19321678094107,68.89104855132499,7064.105993807624
2024-09-11 05:27:00.000,54.40745268067955,72.18151884801442,7064.269946606562
2024-09-11 05:28:00.000,47.605124942604995,75.30549229286471,7064.472850610687
2024-09-11 05:29:00.000,37.45606148658386,78.13098119225481,7064.714984001447
2024-09-11 05:30:00.000,21.92476907795159,80.39128054758919,7064.996189179431
2024-09-11 05:31:00.000,359.7336138087434,81.61647382385341,7065.3158601835
2024-09-11 05:32:00.000,334.9374205834413,81.3550997148337,7065.672936680897
2024-09-11 05:33:00.000,314.90132752923057,79.72031744949862,7066.065904681719
2024-09-11 05:34:00.000,301.43076979647617,77.22942130092862,7066.4928040232835
2024-09-11 05:35:00.000,292.6035373772394,74.28463653207025,7066.951242561127
2024-09-11 05:36:00.000,286.5941092986174,71.09716191960385,7067.438417231778
2024-09-11 05:37:00.000,282.2959224828832,67.7713837481227,7067.951139714414
2024-09-11 05:38:00.000,279.07961857366064,64.36127096882178,7068.485871268573
2024-09-11 05:39:00.000,276.5789339029783,60.89664386908706,7069.038759736714
2024-09-11 05:40:00.000,274.57140822897895,57.39505448969596,7069.605683017707
2024-09-11 05:41:00.000,272.9158441066695,53.867416730616384,7070.182296455921
2024-09-11 05:42:00.000,271.5189355836518,50.32084033462707,7070.764083766249
2024-09-11 05:43:00.000,270.31678302176357,46.76014352446806,7071.346410742753
2024-09-11 05:44:00.000,269.26422779010613,43.188703996431684,7071.924580955805
2024-09-11 05:45:00.000,268.32845423924095,39.60896030559055,7072.493892612243
2024-09-11 05:46:00.000,267.48501203137454,36.022719434446984,7073.049695735942
2024-09-11 05:47:00.000,266.715261989581,32.43135227078583,7073.587448822365
2024-09-11 05:48:00.000,266.00468682477134,28.835919397850986,7074.102774467153
2024-09-11 05:49:00.000,265.3417459839158,25.237267234187556,7074.591511112458
2024-09-11 05:50:00.000,264.7170739556415,21.636073464009698,7075.0497652812
2024-09-11 05:51:00.000,264.12291217328107,18.032899203128828,7075.473956643581
2024-09-11 05:52:00.000,263.5526916495071,14.428217541100896,7075.860860473854
2024-09-11 05:53:00.000,263.0007199991426,10.822436673437823,7076.207644783774
2024-09-11 05:54:00.000,262.4619393580583,7.21591771399884,7076.511901957889
2024-09-11 05:55:00.000,261.9317323902491,3.6089889078127686,7076.771674447447
2024-09-11 05:56:00.000,261.4057599874868,0.0019574763777634725,7076.985474171761
2024-09-11 05:57:00.000,260.8798182387682,-3.6048799737407635,7077.152295372275
2024-09-11 05:58:00.000,260.3497045525689,-7.211227722553259,7077.271620765292
2024-09-11 05:59:00.000,259.8110835142563,-10.816783629778774,7077.343420973621
2024-09-11 06:00:00.000,259.2593456181375,-14.421219069187625,7077.368147062943
2024-09-11 06:01:00.000,258.6894433695803,-18.024181615368693,7077.346716976922
2024-09-11 06:02:00.000,258.0956996183175,-21.625271202551552,7077.280495160548
2024-09-11 06:03:00.000,257.4715664586715,-25.224024800409357,7077.171266518849
2024-09-11 06:04:00.000,256.80931423727816,-28.819893394613977,7077.021204793382
2024-09-11 06:05:00.000,256.09961763011273,-32.41221121339071,7076.832835937706
2024-09-11 06:06:00.000,255.33099003433807,-36.000153487735,7076.608997082911
2024-09-11 06:07:00.000,254.48899147348448,-39.582677010167764,7076.352791748819
2024-09-11 06:08:00.000,253.5550921021228,-43.1584343791567,7076.067542011212
2024-09-11 06:09:00.000,252.505000199512,-46.725647015554465,7075.756738378396
2024-09-11 06:10:00.000,251.30613477121472,-50.2819141223809,7075.42398793295
2024-09-11 06:11:00.000,249.9136980233576,-53.82389916236933,7075.072962910152
2024-09-11 06:12:00.000,248.26435487993797,-57.34684923249746,7074.707347137507
2024-09-11 06:13:00.000,246.26572121503628,-60.84374664742105,7074.330785614852
2024-09-11 06:14:00.000,243.77816454014763,-64.30382264812043,7073.946834703001
2024-09-11 06:15:00.000,240.5820012545254,-67.70977349921542,7073.558914991825
2024-09-11 06:16:00.000,236.31611676529528,-71.03224162806404,7073.170267346998
2024-09-11 06:17:00.000,230.36100722007666,-74.2181943533234,7072.783912797601
2024-09-11 06:18:00.000,221.6284108365075,-77.16528743542219,7072.402616862969
2024-09-11 06:19:00.000,208.31803216522104,-79.66672930313072,7072.028858843962
2024-09-11 06:20:00.000,188.48962660853385,-81.32747093199735,7071.66480652227
2024-09-11 06:21:00.000,163.77741010398216,-81.63063093217387,7071.312296390648
2024-09-11 06:22:00.000,141.45461918461,-80.4456793506328,7070.972821076855
2024-09-11 06:23:00.000,125.75086313131018,-78.21285472513907,7070.647520595829
2024-09-11 06:24:00.000,115.47986583002675,-75.40515265324528,7070.33718222285
2024-09-11 06:25:00.000,108.60103947589965,-72.29374944697616,7070.042245376513
2024-09-11 06:26:00.000,103.76687688384978,-69.01310384349406,7069.762812803416
2024-09-11 06:27:00.000,100.20521698098437,-65.63131906981444,7069.498667580626
2024-09-11 06:28:00.000,97.47196329328311,-62.18513263080151,7069.249295596441
2024-09-11 06:29:00.000,95.30161049839582,-58.695701466326284,7069.013913079203
2024-09-11 06:30:00.000,93.5282227016329,-55.17593854172505,7068.791498660067
2024-09-11 06:31:00.000,92.04366581940673,-51.63412640887824,7068.580829379985
2024-09-11 06:32:00.000,90.77479279227335,-48.075806998213835,7068.380519984917
2024-09-11 06:33:00.000,89.67046822585911,-44.50482325392289,7068.189064672362
2024-09-11 06:34:00.000,88.6938929632652,-40.923934106388764,7068.00488129277
2024-09-11 06:35:00.000,87.81788495564086,-37.33516630322887,7067.826355310369
2024-09-11 06:36:00.000,87.02188870370337,-33.74005385344784,7067.651885281528
2024-09-11 06:37:00.000,86.29001519976728,-30.139784722689672,7067.4799271048005
2024-09-11 06:38:00.000,85.60972367140198,-26.535300387759385,7067.309037022438
2024-09-11 06:39:00.000,84.9709115638772,-22.92736410743793,7067.137912463749
2024-09-11 06:40:00.000,84.36527075327494,-19.316608923365703,7066.9654299874055
2024-09-11 06:41:00.000,83.78582085971806,-15.703572244457952,7066.790679628149
2024-09-11 06:42:00.000,83.22656217198912,-12.088721404507497,7066.612995013648
2024-09-11 06:43:00.000,82.68221006840554,-8.472473086721289,7066.431978688577
2024-09-11 06:44:00.000,82.14798453552265,-4.855206157311266,7066.247522039467
2024-09-11 06:45:00.000,81.6194384714299,-1.2372838517567413,7066.0598201751955
2024-09-11 06:46:00.000,81.09230571050864,2.3809500426479433,7065.869379606549
2024-09-11 06:47:00.000,80.56236504333249,5.999151680873368,7065.677021006346
2024-09-11 06:48:00.000,80.025305432869,9.616970008953388,7065.483875113464
2024-09-11 06:49:00.000,79.47658551002695,13.234036736385208,7065.291372539329
2024-09-11 06:50:00.000,78.91127720586385,16.84995512547331,7065.101227483279
2024-09-11 06:51:00.000,78.32388185565296,20.464286723281116,7064.915415591735
2024-09-11 06:52:00.000,77.7081037060282,24.076534904380395,7064.736146298647
2024-09-11 06:53:00.000,77.05656018040045,27.686123667377775,7064.565830081616
2024-09-11 06:54:00.000,76.36039937004362,31.292369451850327,7064.40704115801
2024-09-11 06:55:00.000,75.60878053313522,34.89444506500216,7064.2624761350235
2024-09-11 06:56:00.000,74.7881541633473,38.491316140755266,7064.134909851922
2024-09-11 06:57:00.000,73.88122985694679,42.08167832878356,7064.027147717673
2024-09-11 06:58:00.000,72.86547449724151,45.66383386808897,7063.941977274517
2024-09-11 06:59:00.000,71.71085588579395,49.235521950138036,7063.8821183198825
2024-09-11 07:00:00.000,70.37636071459241,52.793650508304765,7063.850173028179
2024-09-11 07:01:00.000,68.80444857721065,56.33386363150427,7063.848576814619
2024-09-11 07:02:00.000,66.91190665489225,59.84981630638749,7063.8795507771165
2024-09-11 07:03:00.000,64.57418373450535,63.33190336202799,7063.945056529948
2024-09-11 07:04:00.000,61.597444381650995,66.76491609212134,7064.046754207017
2024-09-11 07:05:00.000,57.66671806881382,70.12346840937674,7064.185964363328
2024-09-11 07:06:00.000,52.247109866084244,73.36251213306673,7064.363634574108
2024-09-11 07:07:00.000,44.40040028392205,76.39657087553242,7064.580310559699
2024-09-11 07:08:00.000,32.52150289452817,79.05409348171656,7064.836114199831
2024-09-11 07:09:00.000,14.503571815094483,80.99563703845644,7065.130726477676
2024-09-11 07:10:00.000,350.4892844327675,81.70280767068542,7065.463377397964
2024-09-11 07:11:00.000,326.7868930925128,80.88408912563565,7065.832842437158
2024-09-11 07:12:00.000,309.2977906581647,78.8716726351182,7066.237445745585
2024-09-11 07:13:00.000,297.8036513950685,76.17776434110822,7066.6750701069295
2024-09-11 07:14:00.000,290.1906611668646,73.12593154998814,7067.143173552
2024-09-11 07:15:00.000,284.912338158002,69.87862066213391,7067.638812417348
2024-09-11 07:16:00.000,281.0704680506513,66.51700312548442,7068.158670536258
2024-09-11 07:17:00.000,278.1522505542887,63.084072150573704,7068.699094152069
2024-09-11 07:18:00.000,275.85474226442824,59.604163339744936,7069.256132431133
2024-09-11 07:19:00.000,273.99087408856315,56.09191553777055,7069.8255807298865
2024-09-11 07:20:00.000,272.440059390003,52.55659262782118,7070.403031594721
2024-09-11 07:21:00.000,271.1215100922152,49.004324481896866,7070.983925293372
2024-09-11 07:22:00.000,269.9792256533403,45.43932013355254,7071.563604694357
2024-09-11 07:23:00.000,268.97320447874273,41.864563898484455,7072.137371463922
2024-09-11 07:24:00.000,268.0740993985259,38.28223194879736,7072.700543115586
2024-09-11 07:25:00.000,267.25985368335836,34.693951364760835,7073.248510066926
2024-09-11 07:26:00.000,266.5135166989994,31.1009667730399,7073.776791859188
2024-09-11 07:27:00.000,265.8217848263824,27.504250820458484,7074.2810917096
2024-09-11 07:28:00.000,265.1740010634548,23.904579445602668,7074.757348593406
2024-09-11 07:29:00.000,264.5614515715657,20.302582075330932,7075.201786378838
2024-09-11 07:30:00.000,263.97686108718614,16.698788983525265,7075.610957558725
2024-09-11 07:31:00.000,263.41401675936953,13.093644498342782,7075.981785348812
2024-09-11 07:32:00.000,262.8674862760065,9.487537583482675,7076.3115976041345
2024-09-11 07:33:00.000,262.3323954123996,5.880815733986746,7076.59815658896
2024-09-11 07:34:00.000,261.8042474248112,2.2737981883590286,7076.839682356097
2024-09-11 07:35:00.000,261.2787691760269,-1.3332128549278588,7077.034869728549
2024-09-11 07:36:00.000,260.7517725891769,-4.939922162756541,7077.182898665803
2024-09-11 07:37:00.000,260.219021836914,-8.54603181770044,7077.283437898241
2024-09-11 07:38:00.000,259.67609733630405,-12.151231326457246,7077.3366418158175
2024-09-11 07:39:00.000,259.118247252683,-15.75518679190669,7077.343140699666
2024-09-11 07:40:00.000,258.5402153582341,-19.357530758760024,7077.30402444467
2024-09-11 07:41:00.000,257.9360340212534,-22.957837223437185,7077.220820278261
2024-09-11 07:42:00.000,257.2987582015659,-26.555616663675472,7077.095464383164
2024-09-11 07:43:00.000,256.62012237700816,-30.15028082622328,7076.930268419412
2024-09-11 07:44:00.000,255.89007686679255,-33.741110642675196,7076.727881170585
2024-09-11 07:45:00.000,255.09614889649527,-37.32720843077858,7076.491246027875
2024-09-11 07:46:00.000,254.2225397707319,-40.907430011881935,7076.22355497827
2024-09-11 07:47:00.000,253.2488176159373,-44.48028584762784,7075.928199824344
2024-09-11 07:48:00.000,252.14797546915094,-48.04379315101171,7075.608721402578
2024-09-11 07:49:00.000,250.8834659571171,-51.59524808818029,7075.26875759424
2024-09-11 07:50:00.000,249.40453423312348,-55.13086323157161,7074.911990937605
2024-09-11 07:51:00.000,247.63862170415845,-58.64517115227403,7074.542096401342
2024-09-11 07:52:00.000,245.47854762747272,-62.12998349041746,7074.162691624527
2024-09-11 07:53:00.000,242.75997320713535,-65.57254011245504,7073.77728665558
2024-09-11 07:54:00.000,239.22019625444514,-68.95193801481689,7073.38923890486
2024-09-11 07:55:00.000,234.4202234383638,-72.231911944428,7073.001710299751
2024-09-11 07:56:00.000,227.59725425207324,-75.34531319871597,7072.617628756222
2024-09-11 07:57:00.000,217.4190834161363,-78.15970005931005,7072.2396542952065
2024-09-11 07:58:00.000,201.85493366645045,-80.40777186431899,7071.8701502996655
2024-09-11 07:59:00.000,179.65682352587285,-81.62015658873695,7071.511160323935
2024-09-11 08:00:00.000,154.90993783045033,-81.34938115201881,7071.164390775923
2024-09-11 08:01:00.000,134.9352970253591,-79.71151243093448,7070.831199696735
2024-09-11 08:02:00.000,121.50158179409561,-77.22154088231785,7070.512591762354
2024-09-11 08:03:00.000,112.69191483094392,-74.2790159078278,7070.209219331972
2024-09-11 08:04:00.000,106.69045109689108,-71.09387126944209,7069.921390662968
2024-09-11 08:05:00.000,102.39575766035033,-67.76997893683436,7069.649082085691
2024-09-11 08:06:00.000,99.18082861634767,-64.36110160117536,7069.391957927729
2024-09-11 08:07:00.000,96.68047558785992,-60.89696846095844,7069.1493947355775
2024-09-11 08:08:00.000,94.67274995044339,-57.39509022355192,7068.920510572877
2024-09-11 08:09:00.000,93.01670744206395,-53.86636307766056,7068.704198643279
2024-09-11 08:10:00.000,91.61917112713883,-50.3178918391234,7068.499164622334
2024-09-11 08:11:00.000,90.41630792102447,-46.754497774545456,7068.303967020493
2024-09-11 08:12:00.000,89.36299297375002,-43.179567314306425,7068.117059848107
2024-09-11 08:13:00.000,88.42642653763791,-39.59555228614088,7067.93683681405
2024-09-11 08:14:00.000,87.5821634891142,-36.00427444996068,7067.761676146935
2024-09-11 08:15:00.000,86.81156549253392,-32.407130245674594,7067.589985929173
2024-09-11 08:16:00.000,86.10011101497602,-28.805204304764708,7067.42024738411
2024-09-11 08:17:00.000,85.43625178092732,-25.199365395347098,7067.251057666501
2024-09-11 08:18:00.000,84.81061389358273,-21.590323766522477,7067.08116962341
2024-09-11 08:19:00.000,84.21542799816629,-17.978673540218878,7066.909528508976
2024-09-11 08:20:00.000,83.64411236131406,-14.364923536530267,7066.73530486041
2024-09-11 08:21:00.000,83.09095965623285,-10.749520281586848,7066.557922926181
2024-09-11 08:22:00.000,82.55089447655158,-7.132865697034509,7066.377084112342
2024-09-11 08:23:00.000,82.01927876435653,-3.515331192558516,7066.192784997746
2024-09-11 08:24:00.000,81.49174872808236,0.10273060357394447,7066.00532956127
2024-09-11 08:25:00.000,80.96407042064979,3.720977966624783,7065.815335235299
2024-09-11 08:26:00.000,80.43200590578337,7.3390607294481125,7065.62373339906
2024-09-11 08:27:00.000,79.89117553884033,10.95662517664354,7065.4317623484985
2024-09-11 08:28:00.000,79.33691421519427,14.573293964446501,7065.240955354187
2024-09-11 08:29:00.000,78.76410596160304,18.188656687023556,7065.053122066991
2024-09-11 08:30:00.000,78.16698626824592,21.802255577504205,7064.870324306486
2024-09-11 08:31:00.000,77.53889497571103,25.41356750412878,7064.69484647961
2024-09-11 08:32:00.000,76.87195624980156,29.021980489694293,7064.529161098
2024-09-11 08:33:00.000,76.15665162553623,32.62676217633282,7064.375889949512
2024-09-11 08:34:00.000,75.381235230696,36.22701635615422,7064.237761556768
2024-09-11 08:35:00.000,74.53091289707545,39.821621562152956,7064.117565622794
2024-09-11 08:36:00.000,73.58666072043577,43.40914454998446,7064.01810515982
2024-09-11 08:37:00.000,72.52348578070382,46.98769852922349,7063.942147470371
2024-09-11 08:38:00.000,71.30778237970348,50.55475555931066,7063.892373839032
2024-09-11 08:39:00.000,69.89321346951755,54.10681812834054,7063.871330118746
2024-09-11 08:40:00.000,68.21406410571399,57.63890027782423,7063.8813780116525
2024-09-11 08:41:00.000,66.17413089284729,61.14363979935552,7063.924648304586
2024-09-11 08:42:00.000,63.62740532763018,64.60971406310759,7064.002996787105
2024-09-11 08:43:00.000,60.343093215486924,68.01885912847844,7064.117963613193
2024-09-11 08:44:00.000,55.939900800257405,71.33992002396803,7064.270736813711
2024-09-11 08:45:00.000,49.76076855158826,74.51623847359569,7064.4621206014135
2024-09-11 08:46:00.000,40.65081059955936,77.43773137899778,7064.69250903384
